Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,16,50,2,0.001,GAT,0.00026082698605023324,0.00020693260012194514,0.8511799410029498
False,16,50,2,0.001,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,50,2,0.01,GAT,0.0024811988696455956,0.021522194147109985,0.8511799410029498
False,16,50,2,0.01,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,50,2,0.1,GAT,0.0,0.0,0.851401179941003
False,16,50,2,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,50,4,0.001,GAT,0.0,0.0,0.851401179941003
False,16,50,4,0.001,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,50,4,0.01,GAT,0.0,0.0,0.851401179941003
False,16,50,4,0.01,Fair_Attention_MP_GCN,2.2746917238691822e-05,0.0,0.851401179941003
False,16,50,4,0.1,GAT,0.0,0.0,0.851401179941003
False,16,50,4,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,100,2,0.001,GAT,0.0,0.0,0.851401179941003
False,16,100,2,0.001,Fair_Attention_MP_GCN,0.0008987141773104668,0.0028086609672755003,0.8509587020648968
False,16,100,2,0.01,GAT,0.0027269693091511726,0.02057347632944584,0.8510324483775811
False,16,100,2,0.01,Fair_Attention_MP_GCN,0.0008967022295109928,0.0018460992723703384,0.8512536873156342
False,16,100,2,0.1,GAT,0.0,0.0,0.851401179941003
False,16,100,2,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
False,16,100,4,0.001,GAT,0.0,0.0,0.851401179941003
False,16,100,4,0.001,Fair_Attention_MP_GCN,0.0028053000569343567,0.0005717072635889053,0.8210176991150443
False,16,100,4,0.01,GAT,0.0027739237993955612,0.022077813744544983,0.8507374631268436
False,16,100,4,0.01,Fair_Attention_MP_GCN,3.5369666875340044e-06,0.00015112588880583644,0.851401179941003
False,16,100,4,0.1,GAT,0.0,0.0,0.851401179941003
False,16,100,4,0.1,Fair_Attention_MP_GCN,0.0,0.0,0.851401179941003
