Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,16,500,2,0.01,GCN,0.002700749784708023,0.02096860110759735,0.8507374631268436
False,16,500,2,0.01,FairMP_GCN,0.00033951643854379654,0.003277711570262909,0.8468289085545723
False,16,500,2,0.1,GCN,0.0,0.0,0.851401179941003
False,16,500,2,0.1,FairMP_GCN,0.0,0.0,0.851401179941003
False,16,500,4,0.001,GCN,0.003553483635187149,0.020322348922491074,0.8495575221238938
False,16,500,4,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,16,500,4,0.01,GCN,0.0019268682226538658,0.01740899682044983,0.8482300884955752
False,16,500,4,0.01,FairMP_GCN,0.0009264582768082619,0.00246465764939785,0.8476401179941003
False,16,500,4,0.1,GCN,0.0,0.0,0.851401179941003
False,16,500,4,0.1,FairMP_GCN,0.0018792650662362576,0.005436055362224579,0.8507374631268436
False,32,50,2,0.001,GCN,0.0012014979729428887,0.002545921830460429,0.8504424778761062
False,32,50,2,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,50,2,0.01,GCN,0.0003138814936392009,0.0005533818621188402,0.8511061946902655
False,32,50,2,0.01,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,50,2,0.1,GCN,0.0,0.0,0.851401179941003
False,32,50,2,0.1,FairMP_GCN,0.0014900038950145245,0.00365513376891613,0.8496312684365782
False,32,50,4,0.001,GCN,0.0,0.0,0.851401179941003
False,32,50,4,0.001,FairMP_GCN,0.06987577676773071,0.03763037919998169,0.40353982300884955
False,32,50,4,0.01,GCN,0.0003659625363070518,0.0006882136221975088,0.8510324483775811
False,32,50,4,0.01,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,50,4,0.1,GCN,0.0,0.0,0.851401179941003
False,32,50,4,0.1,FairMP_GCN,0.002316518686711788,0.004266559146344662,0.8497050147492625
False,32,100,2,0.001,GCN,0.0003189435228705406,0.0011973980581387877,0.8510324483775811
False,32,100,2,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,100,2,0.01,GCN,0.0035952462349087,0.023893769830465317,0.8516961651917404
False,32,100,2,0.01,FairMP_GCN,0.0019206702709197998,0.0027251597493886948,0.8500737463126844
False,32,100,2,0.1,GCN,0.0,0.0,0.851401179941003
False,32,100,2,0.1,FairMP_GCN,0.002628518268465996,0.00479651615023613,0.849188790560472
False,32,100,4,0.001,GCN,0.003540795762091875,0.02439582161605358,0.8510324483775811
False,32,100,4,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,100,4,0.01,GCN,0.0036837353836745024,0.02448198013007641,0.8511061946902655
False,32,100,4,0.01,FairMP_GCN,0.00011727155651897192,0.00015112588880583644,0.8511799410029498
False,32,100,4,0.1,GCN,0.00025174120673909783,0.0002743484219536185,0.8513274336283185
False,32,100,4,0.1,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,200,2,0.001,GCN,0.0019804751500487328,0.017839156091213226,0.8498525073746312
False,32,200,2,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,200,2,0.01,GCN,0.0025925645604729652,0.01889011636376381,0.8511061946902655
False,32,200,2,0.01,FairMP_GCN,0.0015378016978502274,0.0015118792653083801,0.8481563421828908
False,32,200,2,0.1,GCN,0.0,0.0,0.851401179941003
False,32,200,2,0.1,FairMP_GCN,0.0017038770020008087,0.002318217419087887,0.8502212389380531
False,32,200,4,0.001,GCN,0.0037819910794496536,0.022500842809677124,0.8499262536873157
False,32,200,4,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,32,200,4,0.01,GCN,0.003304598154500127,0.022768471390008926,0.8503687315634219
False,32,200,4,0.01,FairMP_GCN,0.0016481941565871239,0.0014092233031988144,0.8490412979351032
False,32,200,4,0.1,GCN,0.0,0.0,0.851401179941003
False,32,200,4,0.1,FairMP_GCN,0.005833432078361511,0.009049437940120697,0.8454277286135693
False,32,500,2,0.001,GCN,0.001648908481001854,0.015383869409561157,0.8497787610619469
False,32,500,2,0.001,FairMP_GCN,0.002370416186749935,6.559118628501892e-05,0.8491150442477876
False,32,500,2,0.01,GCN,0.0016432944685220718,0.015774518251419067,0.8474926253687316
False,32,500,2,0.01,FairMP_GCN,0.0016332343220710754,0.0031797364354133606,0.8438053097345133
False,32,500,2,0.1,GCN,0.0026420820504426956,0.019313350319862366,0.8502949852507374
False,32,500,2,0.1,FairMP_GCN,0.005797088146209717,0.016814902424812317,0.8437315634218289
False,32,500,4,0.001,GCN,0.0013334359973669052,0.012942634522914886,0.8488200589970502
False,32,500,4,0.001,FairMP_GCN,0.0032576764933764935,0.008981812745332718,0.8448377581120944
False,32,500,4,0.01,GCN,0.003226363565772772,0.020819922909140587,0.8505899705014749
False,32,500,4,0.01,FairMP_GCN,0.0020364816300570965,0.003980602137744427,0.8470501474926254
False,32,500,4,0.1,GCN,0.0,0.0,0.851401179941003
False,32,500,4,0.1,FairMP_GCN,0.003737795166671276,0.011023234575986862,0.8485250737463127
False,64,50,2,0.001,GCN,0.0001137345825554803,0.00015112588880583644,0.8513274336283185
False,64,50,2,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,50,2,0.01,GCN,6.824075535405427e-05,0.0003022517776116729,0.851401179941003
False,64,50,2,0.01,FairMP_GCN,0.0027305386029183865,0.005515079014003277,0.8500737463126844
False,64,50,2,0.1,GCN,0.0,0.0,0.851401179941003
False,64,50,2,0.1,FairMP_GCN,0.00035181466955691576,0.0010857846355065703,0.850811209439528
False,64,50,4,0.001,GCN,0.0,0.0,0.851401179941003
False,64,50,4,0.001,FairMP_GCN,0.0,0.0,0.851401179941003
False,64,50,4,0.01,GCN,0.0010681316489353776,0.005610191263258457,0.8511061946902655
False,64,50,4,0.01,FairMP_GCN,0.0,0.0,0.851401179941003
