Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,32,50,4,0.1,Fair_Attention_MP_GCN,0.0007448792457580566,0.0,0.789
False,32,100,2,0.001,GAT,0.13334029912948608,0.14856451749801636,0.6248333333333334
False,32,100,2,0.001,Fair_Attention_MP_GCN,0.1254309117794037,0.1309179663658142,0.2811666666666667
False,32,100,2,0.01,GAT,0.025728344917297363,0.024484217166900635,0.701
False,32,100,2,0.01,Fair_Attention_MP_GCN,0.007186233997344971,0.0024576187133789062,0.754
False,32,100,2,0.1,GAT,0.0038674473762512207,0.0019947290420532227,0.7913333333333333
False,32,100,2,0.1,Fair_Attention_MP_GCN,0.00171583890914917,0.001347661018371582,0.7885
False,32,100,4,0.001,GAT,0.034937381744384766,0.019365131855010986,0.764
False,32,100,4,0.001,Fair_Attention_MP_GCN,0.07782000303268433,0.08776295185089111,0.6801666666666667
False,32,100,4,0.01,GAT,0.007039368152618408,0.002789616584777832,0.8006666666666666
False,32,100,4,0.01,Fair_Attention_MP_GCN,0.00040268898010253906,0.00032699108123779297,0.789
False,32,100,4,0.1,GAT,0.0,0.0,0.789
False,32,100,4,0.1,Fair_Attention_MP_GCN,0.00022608041763305664,0.0004647374153137207,0.7888333333333334
False,32,200,2,0.001,GAT,0.00489276647567749,0.0059757232666015625,0.7906666666666666
False,32,200,2,0.001,Fair_Attention_MP_GCN,0.11671555042266846,0.09615486860275269,0.7945
False,32,200,2,0.01,GAT,0.07676738500595093,0.07309991121292114,0.7711666666666667
False,32,200,2,0.01,Fair_Attention_MP_GCN,0.0026832222938537598,0.0003851652145385742,0.7893333333333333
False,32,200,2,0.1,GAT,6.681680679321289e-05,0.0003737211227416992,0.7885
False,32,200,2,0.1,Fair_Attention_MP_GCN,0.00029283761978149414,0.00032699108123779297,0.7885
False,32,200,4,0.001,GAT,0.00961291790008545,0.004024028778076172,0.8
False,32,200,4,0.001,Fair_Attention_MP_GCN,0.011116981506347656,0.00649571418762207,0.7898333333333334
False,32,200,4,0.01,GAT,0.05942428112030029,0.045097172260284424,0.8113333333333334
False,32,200,4,0.01,Fair_Attention_MP_GCN,0.0,0.0,0.789
False,32,200,4,0.1,GAT,0.002919018268585205,0.0013009309768676758,0.7901666666666667
False,32,200,4,0.1,Fair_Attention_MP_GCN,0.000329434871673584,0.0003737211227416992,0.7891666666666667
False,32,500,2,0.001,GAT,0.06787115335464478,0.05915987491607666,0.7458333333333333
False,32,500,2,0.001,Fair_Attention_MP_GCN,0.031091272830963135,0.02047431468963623,0.8021666666666667
False,32,500,2,0.01,GAT,0.05189228057861328,0.03344428539276123,0.8033333333333333
False,32,500,2,0.01,Fair_Attention_MP_GCN,0.0008461475372314453,0.0010979175567626953,0.8013333333333333
False,32,500,2,0.1,GAT,0.00042182207107543945,0.00013774633407592773,0.789
False,32,500,2,0.1,Fair_Attention_MP_GCN,0.0007448792457580566,0.0,0.789
False,32,500,4,0.001,GAT,0.03811401128768921,0.02849411964416504,0.7878333333333334
False,32,500,4,0.001,Fair_Attention_MP_GCN,0.013546943664550781,0.007045567035675049,0.801
False,32,500,4,0.01,GAT,0.008985459804534912,0.006169557571411133,0.803
False,32,500,4,0.01,Fair_Attention_MP_GCN,0.001981675624847412,0.0032575130462646484,0.8005
False,32,500,4,0.1,GAT,7.319450378417969e-05,4.673004150390625e-05,0.789
False,32,500,4,0.1,Fair_Attention_MP_GCN,0.012701034545898438,0.008919954299926758,0.7873333333333333
False,64,50,2,0.001,GAT,0.2350252866744995,0.24076783657073975,0.7085
False,64,50,2,0.001,Fair_Attention_MP_GCN,0.006240189075469971,0.00802236795425415,0.7735
False,64,50,2,0.01,GAT,0.0031086206436157227,0.0014020800590515137,0.7961666666666667
False,64,50,2,0.01,Fair_Attention_MP_GCN,0.03777986764907837,0.049003779888153076,0.589
False,64,50,2,0.1,GAT,0.004573345184326172,0.0075293779373168945,0.7821666666666667
False,64,50,2,0.1,Fair_Attention_MP_GCN,0.12007421255111694,0.11690914630889893,0.29983333333333334
False,64,50,4,0.001,GAT,0.07394182682037354,0.07248193025588989,0.5608333333333333
False,64,50,4,0.001,Fair_Attention_MP_GCN,0.006210446357727051,0.005759835243225098,0.7886666666666666
False,64,50,4,0.01,GAT,0.002386629581451416,0.0014690160751342773,0.7023333333333334
False,64,50,4,0.01,Fair_Attention_MP_GCN,0.012670457363128662,0.013419389724731445,0.7805
False,64,50,4,0.1,GAT,0.009576737880706787,0.012967050075531006,0.7758333333333334
False,64,50,4,0.1,Fair_Attention_MP_GCN,0.04177232086658478,0.04207096993923187,0.2841666666666667
False,64,100,2,0.001,GAT,0.08073824644088745,0.08405715227127075,0.7793333333333333
False,64,100,2,0.001,Fair_Attention_MP_GCN,0.012148380279541016,0.006993889808654785,0.7583333333333333
False,64,100,2,0.01,GAT,0.13847574591636658,0.13752156496047974,0.5595
False,64,100,2,0.01,Fair_Attention_MP_GCN,0.010163187980651855,0.008417487144470215,0.7725
False,64,100,2,0.1,GAT,0.000329434871673584,0.0003737211227416992,0.7885
False,64,100,2,0.1,Fair_Attention_MP_GCN,0.003958225250244141,0.0011118650436401367,0.7903333333333333
False,64,100,4,0.001,GAT,0.00738072395324707,0.0033148527145385742,0.7973333333333333
False,64,100,4,0.001,Fair_Attention_MP_GCN,0.0007799863815307617,0.00032007694244384766,0.7896666666666666
False,64,100,4,0.01,GAT,0.0019968152046203613,0.0005834698677062988,0.7898333333333334
False,64,100,4,0.01,Fair_Attention_MP_GCN,0.005032598972320557,0.001807868480682373,0.7893333333333333
